record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,budget_breach
finops-budget-009-00442,2026-03-23,project-16,cloud-run,europe-west1,prod,security,reliability,32.273,12.028,0.691,128.852,82.337,1
finops-budget-009-00443,2026-03-24,project-04,cloud-run,asia-south1,prod,mlops,latency,57.677,4.239,0.421,80.069,56.49,0
finops-budget-009-00444,2026-03-25,project-21,vertex-ai,us-east1,sandbox,security,cost,39.544,10.896,0.679,132.11,82.295,1
finops-budget-009-00445,2026-03-26,project-10,cloud-run,asia-south1,prod,mlops,security,49.039,8.84,0.379,142.17,71.788,0
finops-budget-009-00446,2026-03-27,project-09,gke,europe-west1,prod,security,latency,51.206,9.288,0.429,119.25,72.0,1
finops-budget-009-00447,2026-03-28,project-17,compute,europe-west1,staging,finops,cost,45.4,13.276,0.384,162.26,83.97,1
finops-budget-009-00448,2026-03-29,project-02,bigquery,us-central1,prod,platform,quality,86.198,3.21,0.5,81.598,67.059,0
finops-budget-009-00449,2026-03-30,project-03,cloud-run,us-central1,sandbox,platform,security,36.417,13.902,0.779,152.831,94.737,1
finops-budget-009-00450,2026-03-31,project-16,vertex-ai,us-east1,prod,backend,cost,57.208,12.456,0.56,183.703,95.477,1
finops-budget-009-00451,2026-04-01,project-18,cloud-run,asia-south1,prod,mlops,quality,57.682,3.525,0.753,75.09,65.719,1
finops-budget-009-00452,2026-04-02,project-19,gke,asia-south1,prod,backend,cost,63.259,7.83,0.449,0.0,56.126,0
finops-budget-009-00453,2026-04-03,project-15,compute,us-central1,prod,security,quality,74.539,4.429,0.523,153.569,77.123,1
finops-budget-009-00454,2026-04-04,project-03,bigquery,us-east1,prod,mlops,cost,104.308,15.792,0.444,132.119,100,1
finops-budget-009-00455,2026-04-05,project-03,compute,us-east1,staging,platform,quality,67.12,9.022,0.331,130.642,75.18,1
finops-budget-009-00456,2026-04-06,project-05,bigquery,global,sandbox,data,security,39.123,15.736,0.812,173.362,100,1
finops-budget-009-00457,2026-04-07,project-10,gke,us-east1,sandbox,platform,security,29.004,8.482,0.555,136.427,69.263,1
finops-budget-009-00458,2026-04-08,project-12,gke,global,dev,backend,quality,0.0,6.526,0.499,68.045,42.616,0
finops-budget-009-00459,2026-04-09,project-09,bigquery,europe-west1,prod,mlops,quality,80.225,6.051,0.569,81.736,74.033,1
finops-budget-009-00460,2026-04-10,project-08,compute,asia-south1,sandbox,mlops,latency,27.232,5.626,0.498,173.9,65.449,0
finops-budget-009-00461,2026-04-11,project-11,bigquery,us-central1,staging,data,reliability,78.943,9.852,0.58,134.79,90.575,1
finops-budget-009-00462,2026-04-12,project-07,compute,global,dev,data,latency,52.09,13.796,0.543,164.511,93.418,1
finops-budget-009-00463,2026-04-13,project-23,bigquery,europe-west1,prod,backend,reliability,70.985,18.656,0.779,169.394,100,1
finops-budget-009-00464,2026-04-14,project-11,cloud-run,us-central1,sandbox,data,reliability,39.365,9.42,0.539,0.0,54.623,0
finops-budget-009-00465,2026-04-15,project-03,cloud-run,global,sandbox,data,reliability,36.506,8.216,0.551,81.063,63.054,0
finops-budget-009-00466,2026-04-16,project-16,bigquery,europe-west1,sandbox,backend,cost,69.996,8.207,0.769,57.733,78.983,1
finops-budget-009-00467,2026-04-17,project-24,cloud-run,asia-south1,staging,platform,latency,41.966,6.563,0.342,72.694,52.573,0
finops-budget-009-00468,2026-04-18,project-14,compute,asia-south1,prod,mlops,quality,49.221,17.19,0.43,138.673,92.61,1
finops-budget-009-00469,2026-04-19,project-03,cloud-sql,global,staging,data,reliability,40.728,13.656,0.777,129.949,92.265,1
finops-budget-009-00470,2026-04-20,project-16,compute,us-central1,prod,mlops,cost,47.828,9.976,0.334,77.911,63.069,1
finops-budget-009-00471,2026-04-21,project-01,compute,us-central1,prod,data,latency,56.922,16.666,0.648,207.852,100,1
finops-budget-009-00472,2026-04-22,project-07,bigquery,us-central1,prod,mlops,security,56.119,6.746,0.452,176.39,76.926,1
finops-budget-009-00473,2026-04-23,project-02,vertex-ai,europe-west1,prod,backend,latency,64.221,9.148,0.605,153.672,87.408,1
finops-budget-009-00474,2026-04-24,project-21,vertex-ai,global,staging,backend,security,34.218,9.649,0.791,133.014,81.574,1
finops-budget-009-00475,2026-04-25,project-23,compute,us-east1,dev,finops,security,22.886,10.145,0.683,144.624,76.678,0
finops-budget-009-00476,2026-04-26,project-23,gke,europe-west1,sandbox,mlops,quality,62.732,9.169,0.34,76.704,66.437,1
finops-budget-009-00477,2026-04-27,project-14,pubsub,global,staging,mlops,latency,37.851,5.819,0.77,93.506,67.412,1
finops-budget-009-00478,2026-04-28,project-04,pubsub,asia-south1,sandbox,platform,cost,61.392,18.319,0.31,207.866,100,1
finops-budget-009-00479,2026-04-29,project-15,cloud-sql,europe-west1,dev,backend,security,24.213,10.255,0.854,22.902,65.633,1
finops-budget-009-00480,2026-04-30,project-21,pubsub,europe-west1,prod,finops,security,46.509,13.246,0.705,64.989,81.338,1
finops-budget-009-00481,2026-05-01,project-07,pubsub,us-central1,prod,finops,security,50.837,6.795,0.759,38.702,65.857,1
finops-budget-009-00482,2026-05-02,project-24,gke,us-central1,staging,data,cost,31.991,3.674,0.814,62.851,57.425,1
finops-budget-009-00483,2026-05-03,project-02,cloud-run,global,prod,backend,reliability,33.14,8.198,0.692,140.936,75.501,0
finops-budget-009-00484,2026-05-04,project-09,cloud-run,us-central1,staging,platform,cost,22.587,7.043,0.38,195.866,66.203,1
finops-budget-009-00485,2026-05-05,project-24,cloud-run,europe-west1,prod,mlops,quality,98.375,12.401,0.358,145.398,97.101,1
finops-budget-009-00486,2026-05-06,project-20,vertex-ai,global,dev,finops,cost,55.167,16.123,0.55,135.526,95.943,1
finops-budget-009-00487,2026-05-07,project-01,cloud-run,global,dev,finops,latency,42.706,4.057,0.691,151.868,70.746,1
finops-budget-009-00488,2026-05-08,project-08,cloud-run,europe-west1,prod,security,latency,67.081,14.17,0.54,161.108,98.937,1
finops-budget-009-00489,2026-05-09,project-05,vertex-ai,asia-south1,staging,backend,security,62.581,13.254,0.537,100.768,86.32,1
finops-budget-009-00490,2026-05-10,project-21,compute,us-east1,staging,mlops,cost,27.314,10.456,0.576,79.231,65.672,1
finops-budget-009-00491,2026-05-11,project-04,compute,us-east1,sandbox,backend,security,44.69,12.552,0.242,249.408,89.771,1
finops-budget-009-00492,2026-05-12,project-09,cloud-sql,us-east1,sandbox,data,quality,13.634,8.927,0.332,214.609,68.519,1
finops-budget-009-00493,2026-05-13,project-22,pubsub,asia-south1,staging,platform,cost,54.602,6.482,0.62,169.962,80.721,1
finops-budget-009-00494,2026-05-14,project-06,vertex-ai,us-east1,sandbox,platform,latency,32.543,8.837,0.0,112.124,48.361,0
finops-budget-009-00495,2026-05-15,project-03,cloud-sql,us-east1,prod,finops,security,61.074,13.691,0.634,86.784,88.168,1
finops-budget-009-00496,2026-05-16,project-03,pubsub,global,dev,data,security,69.688,14.843,0.625,114.879,97.653,1
finops-budget-009-00497,2026-05-17,project-06,cloud-run,asia-south1,prod,finops,latency,107.504,8.004,0.509,145.046,95.27,1
finops-budget-009-00498,2026-05-18,project-20,gke,us-central1,prod,data,cost,39.024,6.305,0.29,137.946,58.637,0
finops-budget-009-00499,2026-05-19,project-11,cloud-run,global,dev,backend,cost,29.808,22.916,0.412,79.002,89.845,1
finops-budget-009-00500,2026-05-20,project-17,vertex-ai,us-central1,prod,data,latency,54.58,14.545,0.411,98.733,81.825,1
finops-budget-009-00501,2026-05-21,project-10,pubsub,us-east1,prod,finops,reliability,53.539,6.638,0.726,30.802,64.129,0
finops-budget-009-00502,2026-05-22,project-12,cloud-run,global,prod,data,security,58.353,9.674,0.727,118.729,85.756,1
finops-budget-009-00503,2026-05-23,project-15,vertex-ai,global,sandbox,finops,quality,49.627,6.383,0.799,72.347,70.779,1
finops-budget-009-00504,2026-05-24,project-24,vertex-ai,asia-south1,staging,backend,latency,30.979,17.315,0.611,186.932,99.89,1
finops-budget-009-00505,2026-05-25,project-22,cloud-run,asia-south1,dev,data,reliability,45.802,5.825,0.536,48.924,55.517,0
finops-budget-009-00506,2026-05-26,project-05,pubsub,asia-south1,staging,backend,security,30.645,7.737,0.281,0.0,38.614,0
finops-budget-009-00507,2026-05-27,project-15,pubsub,asia-south1,prod,platform,security,87.778,6.361,0.32,111.401,73.011,1
finops-budget-009-00508,2026-05-28,project-18,cloud-sql,us-central1,prod,backend,reliability,58.652,14.435,0.893,163.377,100,1
finops-budget-009-00509,2026-05-29,project-19,pubsub,us-east1,prod,mlops,security,65.693,12.426,0.596,86.974,85.53,1
finops-budget-009-00510,2026-05-30,project-08,gke,us-central1,sandbox,data,latency,34.484,3.383,0.591,18.989,43.417,0
finops-budget-009-00511,2026-05-31,project-15,vertex-ai,us-east1,prod,backend,quality,87.667,5.268,0.596,44.978,70.395,1
finops-budget-009-00512,2026-06-01,project-07,vertex-ai,global,staging,finops,reliability,25.916,12.191,0.262,123.196,64.652,1
finops-budget-009-00513,2026-06-02,project-04,compute,asia-south1,sandbox,security,latency,54.941,6.301,0.536,164.093,76.622,1
finops-budget-009-00514,2026-06-03,project-06,vertex-ai,asia-south1,prod,finops,reliability,16.746,9.96,0.491,128.798,65.069,1
finops-budget-009-00515,2026-06-04,project-19,cloud-run,global,staging,backend,quality,20.654,7.932,0.738,136.583,71.485,1
finops-budget-009-00516,2026-06-05,project-10,vertex-ai,us-east1,dev,data,security,66.742,12.639,0.578,53.606,80.898,1
finops-budget-009-00517,2026-06-06,project-07,gke,us-east1,prod,data,security,62.469,8.764,0.173,12.39,50.175,0
finops-budget-009-00518,2026-06-07,project-02,cloud-sql,global,prod,security,reliability,69.422,10.514,0.761,92.444,88.947,1
finops-budget-009-00519,2026-06-08,project-15,pubsub,us-east1,staging,platform,quality,33.084,5.56,0.472,78.96,52.588,0
finops-budget-009-00520,2026-06-09,project-05,cloud-run,europe-west1,dev,security,cost,43.199,8.663,0.756,59.9,70.529,1
finops-budget-009-00521,2026-06-10,project-23,compute,us-central1,sandbox,backend,latency,91.213,11.974,0.819,164.514,100,1
finops-budget-009-00522,2026-06-11,project-12,cloud-run,us-east1,prod,data,security,57.824,6.962,0.506,137.708,74.275,1
finops-budget-009-00523,2026-06-12,project-21,cloud-sql,us-central1,prod,finops,latency,35.748,7.697,0.479,115.004,64.008,0
finops-budget-009-00524,2026-06-13,project-14,gke,us-east1,prod,backend,reliability,49.933,13.105,0.683,119.933,89.45,1
finops-budget-009-00525,2026-06-14,project-21,cloud-run,us-central1,staging,mlops,cost,11.295,9.333,0.48,29.58,46.844,0
finops-budget-009-00526,2026-06-15,project-13,vertex-ai,europe-west1,prod,mlops,quality,48.202,7.716,0.631,75.326,67.945,0
finops-budget-009-00527,2026-06-16,project-17,cloud-sql,europe-west1,prod,mlops,cost,35.337,10.585,0.724,48.5,69.479,1
finops-budget-009-00528,2026-06-17,project-11,cloud-sql,asia-south1,sandbox,platform,cost,36.331,15.801,0.491,69.387,76.889,1
finops-budget-009-00529,2026-06-18,project-19,bigquery,global,sandbox,platform,cost,24.651,10.456,0.666,149.747,78.173,1
finops-budget-009-00530,2026-06-19,project-07,cloud-sql,us-east1,prod,backend,reliability,75.555,7.481,0.428,78.858,70.38,0
finops-budget-009-00531,2026-06-20,project-05,compute,us-central1,prod,platform,latency,77.959,8.304,1.064,88.285,96.777,1
finops-budget-009-00532,2026-06-21,project-09,compute,europe-west1,prod,backend,cost,53.553,4.407,0.684,24.817,56.586,0
finops-budget-009-00533,2026-06-22,project-21,cloud-sql,us-east1,sandbox,data,security,62.891,9.257,0.612,37.45,70.493,0
finops-budget-009-00534,2026-06-23,project-06,gke,us-central1,prod,mlops,cost,49.225,13.197,0.533,150.419,88.613,1
finops-budget-009-00535,2026-06-24,project-12,bigquery,asia-south1,prod,backend,cost,68.88,16.653,0.403,125.235,95.333,1
finops-budget-009-00536,2026-06-25,project-23,gke,us-east1,dev,mlops,latency,25.596,4.523,0.45,168.036,59.768,0
finops-budget-009-00537,2026-06-26,project-16,gke,global,prod,data,latency,61.304,10.094,0.784,70.813,82.776,1
finops-budget-009-00538,2026-06-27,project-12,vertex-ai,us-east1,prod,security,quality,86.944,6.019,0.827,0.0,73.42,1
finops-budget-009-00539,2026-06-28,project-15,cloud-sql,global,dev,finops,cost,51.13,6.392,0.667,77.845,67.508,1
finops-budget-009-00540,2026-06-29,project-22,gke,asia-south1,prod,security,security,79.709,8.785,0.53,96.91,81.079,1
finops-budget-009-00541,2026-01-01,project-19,vertex-ai,asia-south1,prod,data,quality,26.893,9.268,0.701,59.796,64.293,0
finops-budget-009-00542,2026-01-02,project-06,compute,asia-south1,staging,data,latency,22.512,18.021,0.722,74.571,86.073,1
finops-budget-009-00543,2026-01-03,project-16,cloud-sql,us-central1,prod,backend,cost,60.658,4.689,0.573,146.693,73.619,1
finops-budget-009-00544,2026-01-04,project-21,cloud-run,global,prod,backend,reliability,88.251,7.541,0.628,81.99,82.42,1
finops-budget-009-00545,2026-01-05,project-08,pubsub,asia-south1,staging,mlops,quality,41.449,8.165,0.823,48.888,69.493,1
finops-budget-009-00546,2026-01-06,project-07,gke,europe-west1,staging,backend,reliability,39.896,8.175,0.899,108.601,80.341,1
finops-budget-009-00547,2026-01-07,project-17,vertex-ai,europe-west1,staging,finops,cost,30.25,6.308,0.488,71.035,52.745,0
finops-budget-009-00548,2026-01-08,project-12,pubsub,us-central1,prod,data,security,56.331,6.718,0.55,54.034,62.521,1
finops-budget-009-00549,2026-01-09,project-23,gke,us-central1,dev,security,quality,66.755,8.646,0.924,100.282,90.503,1
finops-budget-009-00550,2026-01-10,project-01,compute,asia-south1,dev,mlops,quality,41.301,11.684,0.599,192.453,90.749,1
finops-budget-009-00551,2026-01-11,project-06,vertex-ai,us-central1,staging,finops,security,35.456,12.593,0.539,139.82,81.049,1
finops-budget-009-00552,2026-01-12,project-04,gke,asia-south1,prod,backend,security,52.489,18.242,0.355,241.521,100,1
finops-budget-009-00553,2026-01-13,project-16,pubsub,us-east1,dev,backend,reliability,58.121,12.81,0.529,185.065,95.736,1
finops-budget-009-00554,2026-01-14,project-15,vertex-ai,us-east1,sandbox,platform,latency,21.843,7.881,0.486,78.677,54.518,0
finops-budget-009-00555,2026-01-15,project-17,pubsub,asia-south1,prod,security,quality,85.383,12.82,0.65,96.15,96.569,1
finops-budget-009-00556,2026-01-16,project-07,cloud-sql,us-east1,sandbox,data,reliability,52.199,7.546,0.483,85.419,65.239,0
finops-budget-009-00557,2026-01-17,project-06,pubsub,global,staging,security,security,16.985,9.283,0.276,176.917,63.065,1
finops-budget-009-00558,2026-01-18,project-18,compute,europe-west1,sandbox,mlops,security,30.14,11.216,0.338,97.91,62.828,1
finops-budget-009-00559,2026-01-19,project-11,cloud-run,us-central1,staging,finops,security,38.138,13.777,0.655,212.415,99.397,1
finops-budget-009-00560,2026-01-20,project-19,pubsub,us-east1,dev,platform,latency,43.261,9.016,0.367,145.121,70.187,1
finops-budget-009-00561,2026-01-21,project-22,compute,us-central1,prod,finops,security,79.263,10.704,0.656,96.896,89.809,1
finops-budget-009-00562,2026-01-22,project-23,vertex-ai,us-central1,sandbox,backend,quality,36.409,9.062,0.771,100.444,75.521,1
finops-budget-009-00563,2026-01-23,project-04,compute,europe-west1,dev,mlops,reliability,41.052,7.039,0.609,82.108,64.082,0
finops-budget-009-00564,2026-01-24,project-12,cloud-run,us-east1,dev,backend,security,41.491,11.584,0.646,210.656,94.882,1
finops-budget-009-00565,2026-01-25,project-11,cloud-sql,global,prod,security,cost,44.286,14.218,0.787,155.236,98.859,1
finops-budget-009-00566,2026-01-26,project-18,cloud-sql,global,dev,mlops,security,39.828,9.164,0.867,100.529,80.328,1
finops-budget-009-00567,2026-01-27,project-24,vertex-ai,europe-west1,prod,platform,quality,84.061,6.137,0.628,160.963,89.195,1
finops-budget-009-00568,2026-01-28,project-23,compute,europe-west1,prod,platform,quality,87.522,6.329,0.404,273.839,99.475,1
finops-budget-009-00569,2026-01-29,project-24,compute,global,dev,data,latency,50.776,7.588,0.706,123.682,78.224,1
finops-budget-009-00570,2026-01-30,project-01,cloud-run,europe-west1,prod,data,reliability,46.005,7.668,0.191,181.428,67.137,1
finops-budget-009-00571,2026-01-31,project-24,pubsub,global,dev,platform,security,61.775,6.413,0.423,122.36,69.234,0
finops-budget-009-00572,2026-02-01,project-19,bigquery,global,prod,security,cost,93.134,14.795,0.369,107.059,95.646,1
finops-budget-009-00573,2026-02-02,project-15,cloud-run,us-central1,staging,platform,quality,40.207,8.147,0.37,209.865,76.637,1
finops-budget-009-00574,2026-02-03,project-13,compute,asia-south1,sandbox,platform,cost,14.625,5.418,0.484,104.201,49.897,0
finops-budget-009-00575,2026-02-04,project-24,pubsub,europe-west1,prod,mlops,security,67.064,10.732,0.438,174.857,89.344,1
finops-budget-009-00576,2026-02-05,project-14,cloud-run,us-east1,dev,finops,reliability,34.571,11.619,0.771,180.63,92.538,1
finops-budget-009-00577,2026-02-06,project-23,bigquery,us-east1,dev,finops,quality,31.313,4.025,0.716,108.299,61.205,1
finops-budget-009-00578,2026-02-07,project-11,gke,asia-south1,sandbox,finops,latency,39.67,7.9,0.578,155.309,75.197,0
finops-budget-009-00579,2026-02-08,project-19,cloud-sql,us-east1,sandbox,platform,security,29.329,6.702,0.492,191.013,70.979,1
finops-budget-009-00580,2026-02-09,project-03,compute,global,staging,mlops,quality,68.091,13.141,0.205,186.677,88.893,1
finops-budget-009-00581,2026-02-10,project-14,bigquery,europe-west1,prod,backend,security,34.31,11.938,0.696,98.762,78.627,1
finops-budget-009-00582,2026-02-11,project-14,pubsub,global,prod,platform,cost,40.85,16.106,0.489,135.527,88.758,1
finops-budget-009-00583,2026-02-12,project-05,cloud-run,europe-west1,prod,data,quality,86.876,8.314,0.411,215.703,95.648,1
finops-budget-009-00584,2026-02-13,project-09,compute,asia-south1,sandbox,mlops,quality,46.061,10.189,0.741,176.06,91.506,1
finops-budget-009-00585,2026-02-14,project-10,vertex-ai,asia-south1,dev,backend,security,40.246,5.582,0.861,64.854,66.704,0
finops-budget-009-00586,2026-02-15,project-21,cloud-run,europe-west1,prod,data,latency,51.92,12.55,0.549,134.152,86.234,1
finops-budget-009-00587,2026-02-16,project-15,compute,global,dev,security,latency,32.298,10.332,0.5,133.504,72.382,1
finops-budget-009-00588,2026-02-17,project-16,cloud-sql,europe-west1,dev,mlops,reliability,29.305,9.115,0.407,146.375,67.116,0
finops-budget-009-00589,2026-02-18,project-10,pubsub,europe-west1,dev,backend,latency,27.008,7.642,0.408,77.592,52.88,0
finops-budget-009-00590,2026-02-19,project-12,cloud-run,us-central1,prod,backend,latency,32.879,10.736,0.504,102.432,69.136,0
finops-budget-009-00591,2026-02-20,project-23,bigquery,asia-south1,sandbox,mlops,cost,69.617,4.4,0.694,125.416,77.212,1
finops-budget-009-00592,2026-02-21,project-15,bigquery,asia-south1,prod,backend,reliability,53.418,3.623,0.653,204.293,79.798,1
finops-budget-009-00593,2026-02-22,project-06,vertex-ai,global,prod,backend,quality,61.488,7.304,0.375,82.036,63.652,0
finops-budget-009-00594,2026-02-23,project-17,cloud-run,europe-west1,sandbox,data,security,27.917,5.341,1.055,0.0,59.158,1
finops-budget-009-00595,2026-02-24,project-10,compute,europe-west1,dev,platform,security,81.889,9.075,0.482,149.085,88.448,1
finops-budget-009-00596,2026-02-25,project-20,cloud-run,us-east1,sandbox,backend,cost,53.488,11.277,0.695,110.721,85.506,1
finops-budget-009-00597,2026-02-26,project-04,compute,us-central1,dev,mlops,reliability,46.642,7.927,0.469,162.64,74.954,0
finops-budget-009-00598,2026-02-27,project-03,gke,us-central1,dev,finops,security,50.068,4.019,0.659,63.52,59.23,0
finops-budget-009-00599,2026-02-28,project-19,gke,asia-south1,dev,mlops,quality,56.963,8.938,0.658,115.379,80.648,1
finops-budget-009-00600,2026-03-01,project-24,cloud-run,global,staging,mlops,quality,8.467,6.2,0.269,169.555,51.572,0
finops-budget-009-00601,2026-03-02,project-09,vertex-ai,europe-west1,dev,backend,security,48.549,13.434,0.435,24.186,67.09,0
finops-budget-009-00602,2026-03-03,project-17,vertex-ai,us-east1,prod,backend,quality,90.564,5.116,0.409,70.846,68.281,1
finops-budget-009-00603,2026-03-04,project-23,cloud-run,global,prod,finops,reliability,59.073,4.604,0.477,160.044,71.453,1
finops-budget-009-00604,2026-03-05,project-01,vertex-ai,europe-west1,prod,data,cost,75.769,13.554,0.182,97.401,78.719,1
finops-budget-009-00605,2026-03-06,project-12,gke,us-east1,sandbox,backend,latency,51.08,6.987,0.525,151.401,74.635,1
finops-budget-009-00606,2026-03-07,project-06,compute,asia-south1,dev,platform,quality,57.282,15.502,0.585,42.197,82.849,1
finops-budget-009-00607,2026-03-08,project-07,gke,us-east1,dev,mlops,cost,51.181,9.879,0.384,150.755,76.389,1
finops-budget-009-00608,2026-03-09,project-07,gke,asia-south1,sandbox,security,reliability,52.68,6.105,0.507,116.282,67.386,1
finops-budget-009-00609,2026-03-10,project-18,bigquery,asia-south1,prod,data,cost,55.095,6.033,0.558,96.075,66.901,0
finops-budget-009-00610,2026-03-11,project-05,bigquery,us-east1,dev,finops,latency,9.776,3.348,0.19,106.906,33.474,0
finops-budget-009-00611,2026-03-12,project-04,gke,global,staging,mlops,cost,49.247,10.157,0.629,168.291,87.494,1
finops-budget-009-00612,2026-03-13,project-21,gke,us-east1,dev,mlops,latency,34.431,10.095,0.62,184.758,84.25,1
finops-budget-009-00613,2026-03-14,project-14,cloud-sql,asia-south1,dev,platform,reliability,33.456,4.955,0.318,176.947,60.206,0
finops-budget-009-00614,2026-03-15,project-23,gke,us-east1,prod,backend,security,99.52,7.246,0.679,189.402,100,1
finops-budget-009-00615,2026-03-16,project-18,cloud-sql,europe-west1,dev,security,security,26.96,18.112,0.51,155.574,92.235,1
finops-budget-009-00616,2026-03-17,project-02,cloud-run,europe-west1,staging,backend,quality,69.181,5.869,0.506,141.647,76.275,1
finops-budget-009-00617,2026-03-18,project-18,vertex-ai,us-east1,staging,data,reliability,22.974,11.437,0.255,187.494,70.995,1
finops-budget-009-00618,2026-03-19,project-24,pubsub,global,sandbox,platform,latency,4.485,13.387,0.377,159.765,69.3,0
finops-budget-009-00619,2026-03-20,project-17,vertex-ai,us-central1,sandbox,backend,cost,14.902,8.645,0.321,105.468,52.003,0
finops-budget-009-00620,2026-03-21,project-17,vertex-ai,global,staging,backend,cost,31.746,17.541,0.494,115.141,86.121,1
finops-budget-009-00621,2026-03-22,project-20,cloud-sql,global,prod,platform,security,71.512,7.718,0.665,79.496,77.906,1
finops-budget-009-00622,2026-03-23,project-20,cloud-run,global,prod,backend,security,47.922,11.013,0.639,194.896,93.257,1
finops-budget-009-00623,2026-03-24,project-24,pubsub,us-east1,prod,finops,reliability,96.052,8.004,0.457,172.759,93.483,1
finops-budget-009-00624,2026-03-25,project-23,bigquery,us-central1,sandbox,data,latency,27.887,15.615,0.344,192.812,86.354,1
finops-budget-009-00625,2026-03-26,project-08,vertex-ai,global,prod,finops,cost,76.36,8.626,0.73,140.887,92.949,1
finops-budget-009-00626,2026-03-27,project-02,gke,us-central1,sandbox,platform,security,39.298,12.212,0.309,106.236,68.557,1
finops-budget-009-00627,2026-03-28,project-21,bigquery,europe-west1,dev,data,security,44.037,8.229,0.885,117.781,82.765,1
finops-budget-009-00628,2026-03-29,project-19,pubsub,us-central1,prod,mlops,quality,103.455,11.244,0.627,0.0,84.39,1
finops-budget-009-00629,2026-03-30,project-08,gke,europe-west1,staging,finops,security,31.609,16.791,0.623,109.054,87.951,1
finops-budget-009-00630,2026-03-31,project-22,pubsub,asia-south1,staging,backend,cost,64.034,8.908,0.61,27.162,68.508,0
finops-budget-009-00631,2026-04-01,project-17,vertex-ai,asia-south1,prod,finops,quality,76.744,16.38,0.471,137.935,100,1
finops-budget-009-00632,2026-04-02,project-10,cloud-run,us-central1,sandbox,security,latency,61.455,14.283,0.335,128.983,85.371,1
finops-budget-009-00633,2026-04-03,project-01,pubsub,asia-south1,prod,platform,reliability,82.972,9.157,0.458,0.0,66.437,1
finops-budget-009-00634,2026-04-04,project-23,compute,global,prod,backend,reliability,48.047,10.269,0.713,108.896,81.613,1
finops-budget-009-00635,2026-04-05,project-21,vertex-ai,global,sandbox,finops,reliability,34.583,14.428,0.568,3.045,66.093,0
finops-budget-009-00636,2026-04-06,project-23,compute,us-east1,dev,finops,latency,25.912,5.269,0.617,35.843,48.186,0
finops-budget-009-00637,2026-04-07,project-06,cloud-run,us-east1,sandbox,security,latency,54.668,10.226,0.883,98.76,88.302,1
finops-budget-009-00638,2026-04-08,project-19,compute,asia-south1,dev,finops,cost,57.515,7.185,0.542,64.338,65.248,0
finops-budget-009-00639,2026-04-09,project-24,gke,us-central1,prod,mlops,latency,77.964,27.58,0.639,180.254,100,1
finops-budget-009-00640,2026-04-10,project-17,cloud-sql,europe-west1,dev,finops,reliability,46.261,3.245,0.397,152.19,59.852,1
finops-budget-009-00641,2026-04-11,project-11,cloud-run,europe-west1,dev,finops,latency,50.347,7.148,0.525,65.95,62.293,1
finops-budget-009-00642,2026-04-12,project-23,cloud-run,us-central1,staging,platform,latency,65.315,15.906,0.459,106.989,91.642,1
finops-budget-009-00643,2026-04-13,project-19,cloud-run,us-east1,prod,finops,quality,62.015,4.928,0.504,141.693,71.507,0
finops-budget-009-00644,2026-04-14,project-08,bigquery,us-central1,dev,mlops,latency,29.675,6.257,0.759,133.773,71.059,1
finops-budget-009-00645,2026-04-15,project-02,compute,asia-south1,sandbox,platform,reliability,38.699,12.951,0.519,137.882,82.036,1
finops-budget-009-00646,2026-04-16,project-23,cloud-run,global,dev,mlops,reliability,69.079,9.013,0.614,25.528,70.421,1
finops-budget-009-00647,2026-04-17,project-13,cloud-run,global,dev,platform,latency,45.184,13.989,0.863,154.715,100,1
finops-budget-009-00648,2026-04-18,project-22,vertex-ai,asia-south1,dev,security,quality,52.297,7.093,0.493,197.08,80.85,1
finops-budget-009-00649,2026-04-19,project-20,compute,europe-west1,dev,security,quality,28.659,4.11,0.556,152.1,61.262,0
finops-budget-009-00650,2026-04-20,project-23,vertex-ai,us-east1,prod,security,latency,73.706,9.536,0.538,82.642,78.93,1
finops-budget-009-00651,2026-04-21,project-23,gke,global,prod,security,quality,54.019,5.086,0.86,92.906,74.423,1
finops-budget-009-00652,2026-04-22,project-08,compute,europe-west1,prod,mlops,cost,56.787,7.629,0.822,41.17,72.45,1
finops-budget-009-00653,2026-04-23,project-23,vertex-ai,global,dev,security,security,7.223,11.802,0.703,71.983,65.169,1
finops-budget-009-00654,2026-04-24,project-08,pubsub,us-east1,dev,mlops,cost,43.845,6.663,0.634,126.481,71.528,0
finops-budget-009-00655,2026-04-25,project-16,vertex-ai,us-central1,prod,data,quality,72.841,8.599,0.364,95.375,72.208,1
finops-budget-009-00656,2026-04-26,project-23,cloud-run,us-east1,staging,backend,latency,78.716,7.468,0.464,100.603,75.887,1
finops-budget-009-00657,2026-04-27,project-04,cloud-run,asia-south1,prod,finops,security,68.54,11.436,0.616,48.607,79.322,1
finops-budget-009-00658,2026-04-28,project-15,cloud-sql,us-central1,sandbox,security,cost,22.537,6.849,0.703,76.062,59.566,1
finops-budget-009-00659,2026-04-29,project-22,cloud-sql,europe-west1,dev,data,reliability,16.74,11.988,0.119,132.221,57.278,0
finops-budget-009-00660,2026-04-30,project-07,bigquery,us-east1,staging,platform,cost,35.413,2.836,0.509,228.719,70.182,0
finops-budget-009-00661,2026-05-01,project-11,gke,us-east1,sandbox,data,latency,44.308,9.246,0.591,172.855,82.975,1
